sample_name,tax_id,genus_name,taxon_name,aggregatescore,NT_r,NT_rpm,NT_zscore,NR_r,NR_rpm,NR_zscore
Yale-TB203,2047,Rothia,Rothia dentocariosa,,193.0,21.4921,,160.0,17.8173,
Yale-TB203,329,Ralstonia,Ralstonia pickettii,,0,0,,1.0,0.1114,
Yale-TB203,294,Pseudomonas,Pseudomonas fluorescens,,2.0,0.2227,,3.0,0.3341,
Yale-TB203,1304,Streptococcus,Streptococcus salivarius,,8032.0,894.428,,5313.0,591.646,
Yale-TB203,1318,Streptococcus,Streptococcus parasanguinis,,2981.0,331.959,,5075.0,565.143,
Yale-TB203,77133,"",uncultured bacterium,,300.0,33.4074,,52.0,5.7906,
Yale-TB203,712122,Actinomyces,Actinomyces sp. oral taxon 414,,8629.0,960.909,,1774.0,197.549,
Yale-TB203,712633,Streptococcus,Streptococcus sp. oral taxon 431,,904.0,100.668,,110.0,12.2494,
Yale-TB203,47671,Lautropia,Lautropia mirabilis,,966.0,107.572,,816.0,90.8682,
Yale-TB203,200451,Pseudomonas,Pseudomonas poae,,0,0,,2.0,0.2227,
Yale-TB203,615,Serratia,Serratia marcescens,,31233.0,3478.05,,23542.0,2621.59,
Yale-TB203,28151,Serratia,Serratia proteamaculans,,0,0,,97.0,10.8017,
Yale-TB203,137732,Granulicatella,Granulicatella elegans,,134.0,14.922,,106.0,11.804,
Yale-TB203,573,Klebsiella,Klebsiella pneumoniae,,27.0,3.0067,,289.0,32.1825,
Yale-TB203,28449,Neisseria,Neisseria subflava,,226.0,25.1669,,163.0,18.1514,
Yale-TB203,1302,Streptococcus,Streptococcus gordonii,,368.0,40.9798,,235.0,26.1692,
Yale-TB203,1303,Streptococcus,Streptococcus oralis,,2825.0,314.587,,2901.0,323.05,
Yale-TB203,1655,Actinomyces,Actinomyces naeslundii,,3138.0,349.442,,4617.0,514.141,
Yale-TB203,470565,Prevotella,Prevotella histicola,,543.0,60.4675,,779.0,86.748,
Yale-TB203,727,Haemophilus,Haemophilus influenzae,,49.0,5.4566,,93.0,10.3563,
Yale-TB203,55565,Actinomyces,Actinomyces graevenitzii,,831.0,92.5386,,708.0,78.8416,
Yale-TB203,490,Neisseria,Neisseria sicca,,33.0,3.6748,,18.0,2.0045,
Yale-TB203,548,Klebsiella,Klebsiella aerogenes,,4.0,0.4454,,53.0,5.902,
Yale-TB203,178339,Pauljensenia,Pauljensenia hongkongensis,,504.0,56.1245,,30.0,3.3407,
Yale-TB203,376,Bradyrhizobium,Bradyrhizobium sp.,,0,0,,2.0,0.2227,
Yale-TB203,1660,Schaalia,Schaalia odontolytica,,28290.0,3150.32,,6010.0,669.262,
Yale-TB203,52773,Schaalia,Schaalia meyeri,,1648.0,183.518,,366.0,40.7571,
Yale-TB203,2610896,Streptococcus,Streptococcus sp. LPB0220,,2267.0,252.449,,27.0,3.0067,
Yale-TB203,484,Neisseria,Neisseria flavescens,,9.0,1.0022,,41.0,4.5657,
Yale-TB203,488,Neisseria,Neisseria mucosa,,101.0,11.2472,,21.0,2.3385,
Yale-TB203,1656,Actinomyces,Actinomyces viscosus,,1134.0,126.28,,1820.0,202.672,
Yale-TB203,40324,Stenotrophomonas,Stenotrophomonas maltophilia,,2.0,0.2227,,2.0,0.2227,
Yale-TB203,172042,Rothia,Rothia aeria,,167.0,18.5968,,528.0,58.7971,
Yale-TB203,190721,Ralstonia,Ralstonia insidiosa,,4.0,0.4454,,3.0,0.3341,
Yale-TB203,712623,Streptococcus,Streptococcus sp. oral taxon 061,,613.0,68.2625,,28.0,3.118,
Yale-TB203,641148,Neisseria,Neisseria sp. oral taxon 014,,8.0,0.8909,,2.0,0.2227,
Yale-TB203,1689,Bifidobacterium,Bifidobacterium dentium,,8.0,0.8909,,29.0,3.2294,
Yale-TB203,2827834,"",Siphoviridae sp. ctJ0s2,,21.0,2.3385,,2.0,0.2227,
Yale-TB203,2832643,"",Caudoviricetes sp.,,5345.0,595.209,,4248.0,473.049,
Yale-TB203,729,Haemophilus,Haemophilus parainfluenzae,,693.0,77.1712,,491.0,54.6768,
Yale-TB203,1659,Actinomyces,Actinomyces israelii,,1679.0,186.97,,530.0,59.0198,
Yale-TB203,1750,Arachnia,Arachnia propionica,,544.0,60.5788,,456.0,50.7793,
Yale-TB203,78331,Mycobacterium,Mycobacterium canetti,,68.0,7.5724,,87.0,9.6882,
Yale-TB203,712435,Porphyromonas,Porphyromonas sp. oral taxon 275,,182.0,20.2672,,0,0,
Yale-TB203,2789425,Actinomyces,Actinomyces sp. HMT 175,,1848.0,205.79,,253.0,28.1736,
Yale-TB203,39778,Veillonella,Veillonella dispar,,667.0,74.2759,,186.0,20.7126,
Yale-TB203,1056807,Morococcus,Morococcus cerebrosus,,2.0,0.2227,,0,0,
Yale-TB203,1177574,Prevotella,Prevotella jejuni,,8059.0,897.435,,2708.0,301.558,
Yale-TB207,1660,Schaalia,Schaalia odontolytica,,11906.0,1036.61,,3552.0,309.259,
Yale-TB207,1302,Streptococcus,Streptococcus gordonii,,59.0,5.1369,,33.0,2.8732,
Yale-TB207,77133,"",uncultured bacterium,,114.0,9.9255,,11.0,0.9577,
Yale-TB207,727,Haemophilus,Haemophilus influenzae,,1.0,0.0871,,17.0,1.4801,
Yale-TB207,2610896,Streptococcus,Streptococcus sp. LPB0220,,80.0,6.9653,,2.0,0.1741,
Yale-TB207,712633,Streptococcus,Streptococcus sp. oral taxon 431,,83.0,7.2265,,23.0,2.0025,
Yale-TB207,1305738,Mycobacterium,Mycobacterium orygis,,7.0,0.6095,,0,0,
Yale-TB207,2789425,Actinomyces,Actinomyces sp. HMT 175,,508.0,44.2296,,69.0,6.0076,
Yale-TB207,28131,Prevotella,Prevotella intermedia,,48.0,4.1792,,34.0,2.9603,
Yale-TB207,29466,Veillonella,Veillonella parvula,,549.0,47.7993,,248.0,21.5924,
Yale-TB207,137732,Granulicatella,Granulicatella elegans,,8.0,0.6965,,4.0,0.3483,
Yale-TB207,287,Pseudomonas,Pseudomonas aeruginosa,,0,0,,7.0,0.6095,
Yale-TB207,1318,Streptococcus,Streptococcus parasanguinis,,107.0,9.3161,,212.0,18.458,
Yale-TB207,28449,Neisseria,Neisseria subflava,,1.0,0.0871,,0,0,
Yale-TB207,40324,Stenotrophomonas,Stenotrophomonas maltophilia,,1.0,0.0871,,3.0,0.2612,
Yale-TB207,216816,Bifidobacterium,Bifidobacterium longum,,3.0,0.2612,,2.0,0.1741,
Yale-TB207,712623,Streptococcus,Streptococcus sp. oral taxon 061,,262.0,22.8113,,4.0,0.3483,
Yale-TB207,52773,Schaalia,Schaalia meyeri,,606.0,52.7621,,257.0,22.376,
Yale-TB207,1177574,Prevotella,Prevotella jejuni,,238.0,20.7217,,102.0,8.8807,
Yale-TB207,1852377,Actinomyces,Actinomyces pacaensis,,540.0,47.0157,,0,0,
Yale-TB207,1313,Streptococcus,Streptococcus pneumoniae,,224.0,19.5028,,1030.0,89.6781,
Yale-TB207,1655,Actinomyces,Actinomyces naeslundii,,1891.0,164.642,,1816.0,158.112,
Yale-TB207,28132,Prevotella,Prevotella melaninogenica,,5803.0,505.245,,2882.0,250.925,
Yale-TB207,470565,Prevotella,Prevotella histicola,,97.0,8.4454,,170.0,14.8012,
Yale-TB207,712122,Actinomyces,Actinomyces sp. oral taxon 414,,1457.0,126.855,,315.0,27.4258,
Yale-TB207,2832643,"",Caudoviricetes sp.,,1626.0,141.57,,1395.0,121.457,
Yale-TB207,303,Pseudomonas,Pseudomonas putida,,0,0,,1.0,0.0871,
Yale-TB207,573,Klebsiella,Klebsiella pneumoniae,,6.0,0.5224,,15.0,1.306,
Yale-TB207,1656,Actinomyces,Actinomyces viscosus,,205.0,17.8486,,289.0,25.1621,
Yale-TB207,2047,Rothia,Rothia dentocariosa,,43.0,3.7438,,169.0,14.7142,
Yale-TB207,28037,Streptococcus,Streptococcus mitis,,154.0,13.4082,,374.0,32.5627,
Yale-TB207,55565,Actinomyces,Actinomyces graevenitzii,,5324.0,463.54,,4640.0,403.987,
Yale-TB207,172042,Rothia,Rothia aeria,,10.0,0.8707,,123.0,10.7091,
Yale-TB207,1659,Actinomyces,Actinomyces israelii,,801.0,69.74,,455.0,39.6151,
Yale-TB207,1303,Streptococcus,Streptococcus oralis,,3361.0,292.629,,2472.0,215.227,
Yale-TB207,1773,Mycobacterium,Mycobacterium tuberculosis,,14814.0,1289.8,,14796.0,1288.23,
Yale-TB207,706438,Actinomyces,Actinomyces sp. oral taxon 171,,279.0,24.2914,,140.0,12.1893,
Yale-TB207,398694,Mycobacterium,Mycobacterium shinjukuense,,0,0,,2.0,0.1741,
Yale-TB207,729,Haemophilus,Haemophilus parainfluenzae,,256.0,22.2889,,155.0,13.4952,
Yale-TB207,39778,Veillonella,Veillonella dispar,,294.0,25.5974,,89.0,7.7489,
Yale-TB207,544580,Actinomyces,Actinomyces oris,,2755.0,239.867,,2707.0,235.688,
Yale-TB207,1379,Gemella,Gemella haemolysans,,582.0,50.6725,,420.0,36.5678,
Yale-TB207,1750,Arachnia,Arachnia propionica,,46.0,4.005,,24.0,2.0896,
Yale-TB207,43675,Rothia,Rothia mucilaginosa,,19599.0,1706.41,,11232.0,977.927,
Yale-TB207,712435,Porphyromonas,Porphyromonas sp. oral taxon 275,,4.0,0.3483,,0,0,
Yale-TB207,548,Klebsiella,Klebsiella aerogenes,,0,0,,2.0,0.1741,
Yale-TB207,1689,Bifidobacterium,Bifidobacterium dentium,,74.0,6.4429,,50.0,4.3533,
Yale-TB207,78331,Mycobacterium,Mycobacterium canetti,,62.0,5.3981,,58.0,5.0498,
Yale-TB207,1747,Cutibacterium,Cutibacterium acnes,,32.0,2.7861,,25.0,2.1767,
Yale-TB207,47671,Lautropia,Lautropia mirabilis,,2924.0,254.581,,2297.0,199.991,
Yale-TB207,712116,Actinomyces,Actinomyces sp. oral taxon 169,,1017.0,88.5462,,72.0,6.2688,
Yale-TB207,3049954,Orthopneumovirus,Orthopneumovirus hominis,,4.0,0.3483,,4.0,0.3483,
Yale-TB207,178339,Pauljensenia,Pauljensenia hongkongensis,,1807.0,157.328,,476.0,41.4435,
Yale-TB207,490,Neisseria,Neisseria sicca,,1.0,0.0871,,0,0,
Yale-TB207,1304,Streptococcus,Streptococcus salivarius,,828.0,72.0907,,590.0,51.369,
Yale-TB207,190721,Ralstonia,Ralstonia insidiosa,,1.0,0.0871,,0,0,
Yale-TB212,296,Pseudomonas,Pseudomonas fragi,,28.0,12.5507,,19.0,8.5165,
Yale-TB212,300,Pseudomonas,Pseudomonas mendocina,,0,0,,2.0,0.8965,
Yale-TB212,548,Klebsiella,Klebsiella aerogenes,,0,0,,1.0,0.4482,
Yale-TB212,1659,Actinomyces,Actinomyces israelii,,20833.0,9338.13,,8633.0,3869.63,
Yale-TB212,484,Neisseria,Neisseria flavescens,,76.0,34.0661,,666.0,298.526,
Yale-TB212,1655,Actinomyces,Actinomyces naeslundii,,22117.0,9913.67,,26831.0,12026.7,
Yale-TB212,1750,Arachnia,Arachnia propionica,,1284.0,575.537,,588.0,263.564,
Yale-TB212,28449,Neisseria,Neisseria subflava,,814.0,364.865,,754.0,337.971,
Yale-TB212,712435,Porphyromonas,Porphyromonas sp. oral taxon 275,,1442.0,646.359,,8.0,3.5859,
Yale-TB212,2827834,"",Siphoviridae sp. ctJ0s2,,221.0,99.0605,,60.0,26.8943,
Yale-TB212,490,Neisseria,Neisseria sicca,,11089.0,4970.51,,10632.0,4765.66,
Yale-TB212,615,Serratia,Serratia marcescens,,40.0,17.9295,,2.0,0.8965,
Yale-TB212,376,Bradyrhizobium,Bradyrhizobium sp.,,0,0,,3.0,1.3447,
Yale-TB212,172042,Rothia,Rothia aeria,,952.0,426.722,,10276.0,4606.09,
Yale-TB212,1852377,Actinomyces,Actinomyces pacaensis,,9526.0,4269.91,,71.0,31.8249,
Yale-TB212,712116,Actinomyces,Actinomyces sp. oral taxon 169,,36244.0,16245.9,,6935.0,3108.53,
Yale-TB212,1859,Frankia,Frankia alni,,6.0,2.6894,,0,0,
Yale-TB212,43990,Corynebacterium,Corynebacterium segmentosum,,1.0,0.4482,,0,0,
Yale-TB212,52773,Schaalia,Schaalia meyeri,,12280.0,5504.36,,2575.0,1154.21,
Yale-TB212,641148,Neisseria,Neisseria sp. oral taxon 014,,787.0,352.763,,196.0,87.8546,
Yale-TB212,1886807,Pseudomonas,Pseudomonas sp. TMW 2.1634,,0,0,,6.0,2.6894,
Yale-TB212,1318,Streptococcus,Streptococcus parasanguinis,,41696.0,18689.7,,74695.0,33481.1,
Yale-TB212,190721,Ralstonia,Ralstonia insidiosa,,4.0,1.793,,1.0,0.4482,
Yale-TB212,398694,Mycobacterium,Mycobacterium shinjukuense,,11.0,4.9306,,6.0,2.6894,
Yale-TB212,706438,Actinomyces,Actinomyces sp. oral taxon 171,,10135.0,4542.89,,4936.0,2212.5,
Yale-TB212,2789425,Actinomyces,Actinomyces sp. HMT 175,,5184.0,2323.66,,921.0,412.827,
Yale-TB212,1304,Streptococcus,Streptococcus salivarius,,51539.0,23101.7,,35890.0,16087.2,
Yale-TB212,43675,Rothia,Rothia mucilaginosa,,61644.0,27631.2,,32958.0,14773.0,
Yale-TB212,2047,Rothia,Rothia dentocariosa,,2669.0,1196.35,,2064.0,925.162,
Yale-TB212,2832643,"",Caudoviricetes sp.,,18753.0,8405.8,,12343.0,5532.6,
Yale-TB212,301,Pseudomonas,Pseudomonas oleovorans,,0,0,,25.0,11.2059,
Yale-TB212,488,Neisseria,Neisseria mucosa,,10134.0,4542.44,,3157.0,1415.09,
Yale-TB212,1379,Gemella,Gemella haemolysans,,13879.0,6221.09,,9490.0,4253.77,
Yale-TB212,1656,Actinomyces,Actinomyces viscosus,,6690.0,2998.71,,15276.0,6847.28,
Yale-TB212,1747,Cutibacterium,Cutibacterium acnes,,157.0,70.3733,,189.0,84.7169,
Yale-TB212,47671,Lautropia,Lautropia mirabilis,,4511.0,2022.0,,3521.0,1578.24,
Yale-TB212,1303,Streptococcus,Streptococcus oralis,,18819.0,8435.38,,19895.0,8917.69,
Yale-TB212,712633,Streptococcus,Streptococcus sp. oral taxon 431,,6846.0,3068.63,,962.0,431.204,
Yale-TB212,78543,Pseudomonas,Pseudomonas migulae,,2.0,0.8965,,1.0,0.4482,
Yale-TB212,137732,Granulicatella,Granulicatella elegans,,9443.0,4232.71,,7038.0,3154.7,
Yale-TB212,573,Klebsiella,Klebsiella pneumoniae,,3.0,1.3447,,353.0,158.228,
Yale-TB212,1773,Mycobacterium,Mycobacterium tuberculosis,,62758.0,28130.5,,63229.0,28341.6,
Yale-TB212,28151,Serratia,Serratia proteamaculans,,1.0,0.4482,,2.0,0.8965,
Yale-TB212,178339,Pauljensenia,Pauljensenia hongkongensis,,7224.0,3238.07,,940.0,421.343,
Yale-TB212,1177574,Prevotella,Prevotella jejuni,,1057.0,473.787,,309.0,138.505,
Yale-TB212,729,Haemophilus,Haemophilus parainfluenzae,,3721.0,1667.89,,2328.0,1043.5,
Yale-TB212,1660,Schaalia,Schaalia odontolytica,,649234.0,291011.0,,169225.0,75853.0,
Yale-TB212,2610896,Streptococcus,Streptococcus sp. LPB0220,,51427.0,23051.5,,1436.0,643.669,
Yale-TB212,216778,Stenotrophomonas,Stenotrophomonas rhizophila,,2.0,0.8965,,0,0,
Yale-TB212,216816,Bifidobacterium,Bifidobacterium longum,,125.0,56.0297,,340.0,152.401,
Yale-TB212,287,Pseudomonas,Pseudomonas aeruginosa,,23.0,10.3095,,95.0,42.5826,
Yale-TB212,1302,Streptococcus,Streptococcus gordonii,,8614.0,3861.12,,5245.0,2351.01,
Yale-TB212,161899,Corynebacterium,Corynebacterium singulare,,17.0,7.62,,0,0,
Yale-TB212,39778,Veillonella,Veillonella dispar,,3755.0,1683.13,,912.0,408.793,
Yale-TB212,55565,Actinomyces,Actinomyces graevenitzii,,24728.0,11084.0,,23377.0,10478.4,
Yale-TB212,1305738,Mycobacterium,Mycobacterium orygis,,70.0,31.3766,,62.0,27.7907,
Yale-TB212,712623,Streptococcus,Streptococcus sp. oral taxon 061,,6536.0,2929.68,,273.0,122.369,
Yale-TB212,1313,Streptococcus,Streptococcus pneumoniae,,26972.0,12089.9,,60850.0,27275.3,
Yale-TB212,38284,Corynebacterium,Corynebacterium accolens,,4.0,1.793,,8.0,3.5859,
Yale-TB212,40324,Stenotrophomonas,Stenotrophomonas maltophilia,,3.0,1.3447,,2.0,0.8965,
Yale-TB212,480,Moraxella,Moraxella catarrhalis,,0,0,,3.0,1.3447,
Yale-TB212,727,Haemophilus,Haemophilus influenzae,,809.0,362.624,,1214.0,544.16,
Yale-TB212,712122,Actinomyces,Actinomyces sp. oral taxon 414,,25488.0,11424.7,,5900.0,2644.6,
Yale-TB212,78331,Mycobacterium,Mycobacterium canetti,,471.0,211.12,,402.0,180.191,
Yale-TB212,470565,Prevotella,Prevotella histicola,,3634.0,1628.9,,2783.0,1247.45,
Yale-TB212,1689,Bifidobacterium,Bifidobacterium dentium,,1364.0,611.396,,1099.0,492.613,
Yale-TB212,303,Pseudomonas,Pseudomonas putida,,0,0,,2.0,0.8965,
Yale-TB212,28037,Streptococcus,Streptococcus mitis,,136347.0,61115.8,,81144.0,36371.8,
Yale-TB212,294,Pseudomonas,Pseudomonas fluorescens,,0,0,,4.0,1.793,
Yale-TB212,28131,Prevotella,Prevotella intermedia,,391.0,175.261,,162.0,72.6145,
Yale-TB212,28132,Prevotella,Prevotella melaninogenica,,1467.0,657.564,,687.0,307.939,
Yale-TB212,1056807,Morococcus,Morococcus cerebrosus,,394.0,176.606,,676.0,303.009,
Yale-TB212,29466,Veillonella,Veillonella parvula,,3203.0,1435.7,,1694.0,759.314,
Yale-TB212,158836,Enterobacter,Enterobacter hormaechei,,2.0,0.8965,,8.0,3.5859,
Yale-TB212,77133,"",uncultured bacterium,,4821.0,2160.95,,4628.0,2074.44,
Yale-TB212,1404864,Bradyrhizobium,Bradyrhizobium cosmicum,,0,0,,1.0,0.4482,
Yale-TB212,648,Aeromonas,Aeromonas caviae,,5.0,2.2412,,1.0,0.4482,
Yale-TB212,544580,Actinomyces,Actinomyces oris,,127678.0,57230.1,,97693.0,43789.7,
Yale-TB216,52773,Schaalia,Schaalia meyeri,,700.0,290.381,,252.0,104.537,
Yale-TB216,38284,Corynebacterium,Corynebacterium accolens,,10309.0,4276.48,,14803.0,6140.72,
Yale-TB216,178339,Pauljensenia,Pauljensenia hongkongensis,,301.0,124.864,,57.0,23.6453,
Yale-TB216,648,Aeromonas,Aeromonas caviae,,2.0,0.8297,,2.0,0.8297,
Yale-TB216,2047,Rothia,Rothia dentocariosa,,141.0,58.4909,,182.0,75.4989,
Yale-TB216,488,Neisseria,Neisseria mucosa,,1647.0,683.224,,411.0,170.495,
Yale-TB216,28037,Streptococcus,Streptococcus mitis,,9339.0,3874.09,,7062.0,2929.52,
Yale-TB216,28449,Neisseria,Neisseria subflava,,1608.0,667.046,,1149.0,476.639,
Yale-TB216,1852377,Actinomyces,Actinomyces pacaensis,,546.0,226.497,,7.0,2.9038,
Yale-TB216,1302,Streptococcus,Streptococcus gordonii,,2357.0,977.753,,1491.0,618.51,
Yale-TB216,78331,Mycobacterium,Mycobacterium canetti,,74.0,30.6974,,31.0,12.8597,
Yale-TB216,2789425,Actinomyces,Actinomyces sp. HMT 175,,1001.0,415.244,,184.0,76.3286,
Yale-TB216,573,Klebsiella,Klebsiella pneumoniae,,0,0,,39.0,16.1783,
Yale-TB216,1750,Arachnia,Arachnia propionica,,1105.0,458.386,,599.0,248.483,
Yale-TB216,55565,Actinomyces,Actinomyces graevenitzii,,1148.0,476.224,,1025.0,425.2,
Yale-TB216,77133,"",uncultured bacterium,,284.0,117.812,,51.0,21.1563,
Yale-TB216,1303,Streptococcus,Streptococcus oralis,,3571.0,1481.36,,3390.0,1406.27,
Yale-TB216,1747,Cutibacterium,Cutibacterium acnes,,85.0,35.2605,,90.0,37.3346,
Yale-TB216,712633,Streptococcus,Streptococcus sp. oral taxon 431,,3009.0,1248.22,,389.0,161.369,
Yale-TB216,287,Pseudomonas,Pseudomonas aeruginosa,,3.0,1.2445,,8.0,3.3186,
Yale-TB216,158836,Enterobacter,Enterobacter hormaechei,,0,0,,4.0,1.6593,
Yale-TB216,2832643,"",Caudoviricetes sp.,,1642.0,681.15,,1087.0,450.919,
Yale-TB216,1313,Streptococcus,Streptococcus pneumoniae,,3283.0,1361.88,,7554.0,3133.62,
Yale-TB216,47671,Lautropia,Lautropia mirabilis,,1083.0,449.26,,860.0,356.753,
Yale-TB216,2610896,Streptococcus,Streptococcus sp. LPB0220,,980.0,406.533,,16.0,6.6373,
Yale-TB216,490,Neisseria,Neisseria sicca,,411.0,170.495,,670.0,277.936,
Yale-TB216,1773,Mycobacterium,Mycobacterium tuberculosis,,12142.0,5036.86,,12616.0,5233.49,
Yale-TB216,43990,Corynebacterium,Corynebacterium segmentosum,,14859.0,6163.95,,1009.0,418.563,
Yale-TB216,706438,Actinomyces,Actinomyces sp. oral taxon 171,,870.0,360.902,,495.0,205.341,
Yale-TB216,1655,Actinomyces,Actinomyces naeslundii,,1066.0,442.208,,1726.0,715.995,
Yale-TB216,712122,Actinomyces,Actinomyces sp. oral taxon 414,,2745.0,1138.71,,555.0,230.23,
Yale-TB216,29466,Veillonella,Veillonella parvula,,585.0,242.675,,280.0,116.152,
Yale-TB216,303,Pseudomonas,Pseudomonas putida,,1.0,0.4148,,0,0,
Yale-TB216,1379,Gemella,Gemella haemolysans,,1323.0,548.819,,978.0,405.703,
Yale-TB216,43675,Rothia,Rothia mucilaginosa,,15480.0,6421.56,,8955.0,3714.8,
Yale-TB216,28132,Prevotella,Prevotella melaninogenica,,204.0,84.6252,,110.0,45.6312,
Yale-TB216,39778,Veillonella,Veillonella dispar,,329.0,136.479,,85.0,35.2605,
Yale-TB216,137732,Granulicatella,Granulicatella elegans,,898.0,372.517,,673.0,279.18,
Yale-TB216,470565,Prevotella,Prevotella histicola,,36.0,14.9339,,45.0,18.6673,
Yale-TB216,544580,Actinomyces,Actinomyces oris,,10230.0,4243.7,,8247.0,3421.1,
Yale-TB216,548,Klebsiella,Klebsiella aerogenes,,0,0,,2.0,0.8297,
Yale-TB216,1656,Actinomyces,Actinomyces viscosus,,228.0,94.5811,,609.0,252.631,
Yale-TB216,1689,Bifidobacterium,Bifidobacterium dentium,,308.0,127.767,,222.0,92.0921,
Yale-TB216,641148,Neisseria,Neisseria sp. oral taxon 014,,158.0,65.543,,73.0,30.2825,
Yale-TB216,3049954,Orthopneumovirus,Orthopneumovirus hominis,,2.0,0.8297,,2.0,0.8297,
Yale-TB216,172042,Rothia,Rothia aeria,,510.0,211.563,,424.0,175.888,
Yale-TB216,190721,Ralstonia,Ralstonia insidiosa,,1.0,0.4148,,0,0,
Yale-TB216,216778,Stenotrophomonas,Stenotrophomonas rhizophila,,1.0,0.4148,,0,0,
Yale-TB216,712116,Actinomyces,Actinomyces sp. oral taxon 169,,1296.0,537.619,,232.0,96.2404,
Yale-TB216,712623,Streptococcus,Streptococcus sp. oral taxon 061,,3045.0,1263.16,,55.0,22.8156,
Yale-TB216,2827834,"",Siphoviridae sp. ctJ0s2,,37.0,15.3487,,4.0,1.6593,
Yale-TB216,28131,Prevotella,Prevotella intermedia,,72.0,29.8677,,33.0,13.6894,
Yale-TB216,161899,Corynebacterium,Corynebacterium singulare,,23.0,9.5411,,31.0,12.8597,
Yale-TB216,712435,Porphyromonas,Porphyromonas sp. oral taxon 275,,645.0,267.565,,86.0,35.6753,
Yale-TB216,1305738,Mycobacterium,Mycobacterium orygis,,0,0,,8.0,3.3186,
Yale-TB216,1304,Streptococcus,Streptococcus salivarius,,6202.0,2572.77,,4644.0,1926.47,
Yale-TB216,398694,Mycobacterium,Mycobacterium shinjukuense,,0,0,,2.0,0.8297,
Yale-TB216,1177574,Prevotella,Prevotella jejuni,,138.0,57.2464,,32.0,13.2745,
Yale-TB216,1318,Streptococcus,Streptococcus parasanguinis,,1297.0,538.034,,3126.0,1296.76,
Yale-TB216,1659,Actinomyces,Actinomyces israelii,,402.0,166.761,,236.0,97.8997,
Yale-TB216,40324,Stenotrophomonas,Stenotrophomonas maltophilia,,0,0,,2.0,0.8297,
Yale-TB216,727,Haemophilus,Haemophilus influenzae,,50.0,20.7415,,96.0,39.8236,
Yale-TB216,296,Pseudomonas,Pseudomonas fragi,,2.0,0.8297,,1.0,0.4148,
Yale-TB216,729,Haemophilus,Haemophilus parainfluenzae,,516.0,214.052,,526.0,218.2,
Yale-TB216,1660,Schaalia,Schaalia odontolytica,,18236.0,7564.83,,6935.0,2876.84,
Yale-TB216,216816,Bifidobacterium,Bifidobacterium longum,,16.0,6.6373,,20.0,8.2966,
Yale-TB216,484,Neisseria,Neisseria flavescens,,109.0,45.2164,,464.0,192.481,
Yale-TB216,1056807,Morococcus,Morococcus cerebrosus,,477.0,197.874,,90.0,37.3346,
Yale-TB181,1318,Streptococcus,Streptococcus parasanguinis,,32.0,4.6994,,60.0,8.8115,
Yale-TB181,712116,Actinomyces,Actinomyces sp. oral taxon 169,,71.0,10.4269,,2.0,0.2937,
Yale-TB181,1056807,Morococcus,Morococcus cerebrosus,,3.0,0.4406,,2.0,0.2937,
Yale-TB181,287,Pseudomonas,Pseudomonas aeruginosa,,10.0,1.4686,,10.0,1.4686,
Yale-TB181,484,Neisseria,Neisseria flavescens,,0,0,,7.0,1.028,
Yale-TB181,28132,Prevotella,Prevotella melaninogenica,,113.0,16.5949,,51.0,7.4897,
Yale-TB181,28449,Neisseria,Neisseria subflava,,43.0,6.3149,,27.0,3.9652,
Yale-TB181,544580,Actinomyces,Actinomyces oris,,123.0,18.0635,,125.0,18.3572,
Yale-TB181,300,Pseudomonas,Pseudomonas mendocina,,0,0,,3.0,0.4406,
Yale-TB181,301,Pseudomonas,Pseudomonas oleovorans,,2.0,0.2937,,4.0,0.5874,
Yale-TB181,490,Neisseria,Neisseria sicca,,12.0,1.7623,,6.0,0.8811,
Yale-TB181,1750,Arachnia,Arachnia propionica,,4.0,0.5874,,2.0,0.2937,
Yale-TB181,1852377,Actinomyces,Actinomyces pacaensis,,10.0,1.4686,,0,0,
Yale-TB181,712623,Streptococcus,Streptococcus sp. oral taxon 061,,11.0,1.6154,,0,0,
Yale-TB181,729,Haemophilus,Haemophilus parainfluenzae,,77.0,11.308,,56.0,8.224,
Yale-TB181,29466,Veillonella,Veillonella parvula,,24.0,3.5246,,13.0,1.9092,
Yale-TB181,55565,Actinomyces,Actinomyces graevenitzii,,15.0,2.2029,,14.0,2.056,
Yale-TB181,3049954,Orthopneumovirus,Orthopneumovirus hominis,,2.0,0.2937,,2.0,0.2937,
Yale-TB181,573,Klebsiella,Klebsiella pneumoniae,,52.0,7.6366,,47.0,6.9023,
Yale-TB181,1659,Actinomyces,Actinomyces israelii,,16.0,2.3497,,6.0,0.8811,
Yale-TB181,2047,Rothia,Rothia dentocariosa,,6.0,0.8811,,6.0,0.8811,
Yale-TB181,28131,Prevotella,Prevotella intermedia,,4.0,0.5874,,2.0,0.2937,
Yale-TB181,28037,Streptococcus,Streptococcus mitis,,81.0,11.8955,,44.0,6.4617,
Yale-TB181,43675,Rothia,Rothia mucilaginosa,,51.0,7.4897,,31.0,4.5526,
Yale-TB181,2610896,Streptococcus,Streptococcus sp. LPB0220,,16.0,2.3497,,0,0,
Yale-TB181,2832643,"",Caudoviricetes sp.,,102.0,14.9795,,87.0,12.7766,
Yale-TB181,488,Neisseria,Neisseria mucosa,,23.0,3.3777,,9.0,1.3217,
Yale-TB181,216778,Stenotrophomonas,Stenotrophomonas rhizophila,,20.0,2.9372,,1.0,0.1469,
